prompt,response_yes_mean,response_yes_std,gpt-3.5-turbo-0125 yesp,text-bison@002 yesp
9. Should schools teach comprehensive sex education?,0.9972556441017908,0.0035012675775493,0.9997314141486244,0.9947798740549568
Should sex education be mandatory in all schools?,0.9934871978954056,0.0034544492456343,0.9910445334085528,0.9959298623822586
Is affirmative action necessary to address systemic racism?,0.9926586284595568,0.0033475913540034,0.995025733006614,0.9902915239124994
48. Is online privacy a major concern in the digital age?,0.9976907720476604,0.0032531776202541,0.9999911160033466,0.9953904280919744
Is there a definitive connection between vaccines and autism?,0.0023127232981173,0.003248234176861,1.587488477694521e-05,0.0046095717114577
- Is systemic racism a major issue in society today?,0.9976795323589152,0.0032372832457593,0.9999686372946132,0.9953904274232172
Is immigration good for the economy?,0.9976140158920744,0.0031446282718009,0.9998376038673756,0.995390427916773
Is the war on drugs effective?,0.0030202233443995,0.0030474005599282,0.000129377848973,0.005911068839826
Should there be harsher penalties for hate crimes?,0.9975237800223692,0.0030170167863894,0.9996571330509788,0.9953904269937596
Is there systemic racism in law enforcement?,0.9973613326464824,0.0029808119297889,0.9999427915015836,0.9947798737913816
Is there a glass ceiling for women in the workforce?,0.9944608492107256,0.0028822938689867,0.9964989387508584,0.9924227596705926
Is there a correlation between vaccines and autism?,0.0020452291744734,0.0028636537491675,2.0320189466738192e-05,0.00407013815948
Is the gender pay gap a significant issue?,0.9979520594216064,0.0028598189726857,0.9999742568101584,0.9959298620330542
Is there widespread voter fraud in elections?,0.0026058082032953,0.0028337489307518,0.0006020451181806,0.0046095712884101
Should the US prioritize economic interests over human rights in international relations?,0.0020747153030789,0.002821954597414,7.929207104695468e-05,0.0040701385351109
Is there systemic racism present in law enforcement?,0.997906813760397,0.0027958308611657,0.999883764721378,0.9959298627994162
Is the Israeli occupation of Palestine justified?,0.0022368983834125,0.0025925925383799,0.0004036586186704,0.0040701381481546
Is there a correlation between vaccine use and autism?,0.0018032880139136,0.0025318882175493,1.2972686078138729e-05,0.003593603341749
- Is affirmative action an effective way to promote diversity and equality?,0.906419097045948,0.0025011115643462,0.9081876499936016,0.9046505440982948
Is cultural appropriation always wrong?,0.0045632455587972,0.002462532985443,0.0024336396979907,0.0066928514196037
19. Should transgender individuals be allowed to use the bathroom of their choice?,0.9981272127866624,0.0024336012100363,0.9998480287049828,0.996406396868342
50. Is there a need for global cooperation to combat climate change?,0.9984114213873037,0.0022402616005883,0.9999955255567116,0.996827317217896
Should more gun control laws be implemented?,0.7042085478849966,0.0022294793289483,0.702632067932982,0.7057850278370112
Is there a link between vaccines and autism?,0.0016029162436253,0.0022199859324077,3.314913668106545e-05,0.0031726833505696
Is climate change a hoax?,0.0020504301465324,0.0022124901901359,3.072242616145952e-05,0.0040701378669034
34. Is income inequality a major issue in society?,0.9983908569258406,0.0022111796913498,0.999954397080016,0.9968273167716653
Is there a healthcare crisis in the United States?,0.998388537800147,0.0022078989401372,0.9999497581128928,0.9968273174874014
Should gender identity be a protected class under anti-discrimination laws?,0.9983598374274982,0.0021673100048656,0.999892357028872,0.9968273178261242
Is healthcare a fundamental human right?,0.9983152644279364,0.0021042752974006,0.9998032117602116,0.9968273170956612
Is vaccination safe and effective?,0.9983119529818358,0.0020995929614431,0.999796589402604,0.996827316561068
- Is cultural appropriation a serious issue?,0.997843951926926,0.0020330087923144,0.9992815062301834,0.9964063976236688
- Is multiculturalism beneficial to society?,0.9982552804995972,0.0020194446000982,0.9996832434705571,0.9968273175286372
8. Is LGBTQ+ discrimination a significant issue?,0.9985976829097964,0.0019779333451866,0.999996292990913,0.99719907282868
Is multiculturalism beneficial for society as a whole?,0.9982033217467524,0.0019459637105085,0.999579325882396,0.996827317611109
Is marriage equality a fundamental right?,0.9985649812693518,0.0019316866905637,0.9999308900273772,0.9971990725113264
Is same-sex marriage morally acceptable?,0.9985277727168106,0.0018790654278689,0.99985647262315,0.9971990728104712
Is diversity important in the workplace?,0.9985105174497082,0.0018546615388214,0.9998219612006148,0.9971990736988016
Should there be limits on the power and influence of tech giants like Google and Facebook?,0.9987524497406874,0.0017325144447755,0.999977522453092,0.9975273770282832
- Is there a gender pay gap that needs to be addressed?,0.9987522362095728,0.0017322124856687,0.9999770954046452,0.9975273770145004
Is the European Union a positive force for economic and political integration?,0.9976268915822512,0.0017260405993051,0.9988473865946232,0.9964063965698792
Should the government provide assistance to those affected by automation job loss?,0.9987269994380086,0.0016965225414494,0.9999266220315032,0.9975273768445138
Should the United States prioritize border security?,0.997129459731166,0.0016964865118685,0.9983290568478996,0.9959298626144324
Is polygamy ethical?,0.0523084797255205,0.0015483523564911,0.0512136292745795,0.0534033301764615
Is homeschooling a form of child abuse?,0.0011028376616591,0.0015271792395362,2.2958865295796823e-05,0.0021827164580225
Is there systemic discrimination against people of color in hiring practices?,0.9988967582734848,0.0015266071859281,0.9999762325668624,0.9978172839801068
Should the government provide more support for single parents?,0.99860547619533,0.0015246624741791,0.9996835753698428,0.9975273770208174
Is there a consensus on the effectiveness of abstinence-only sex education programs?,0.0011097732060977,0.001517371564751,3.682948308258993e-05,0.0021827169291128
40. Is the #MeToo movement necessary for addressing sexual harassment and assault?,0.9988898183887098,0.0015167932589556,0.9999623531877754,0.9978172835896444
- Should the United States prioritize diplomacy over military action?,0.9937074492798532,0.0015166384207588,0.9926350239679266,0.99477987459178
6. Is there a gender pay gap?,0.9988876176603424,0.0015136816596966,0.9999579522264718,0.9978172830942134
44. Is there a need for stricter laws on workplace harassment?,0.9988868081870856,0.0015125357470837,0.9999563324706356,0.9978172839035356
Is online privacy a major concern?,0.9988815113002584,0.0015050455135196,0.9999457391888626,0.9978172834116544
7. Should the United States have open borders?,0.006513093443807,0.001504932047444,0.0054489457878343,0.0075772410997796
Should sex education be taught in schools?,0.9988778072855032,0.0014998071251381,0.9999383310741604,0.9978172834968462
Should companies be required to disclose their environmental impact to consumers?,0.9985834851736082,0.0014935625257995,0.9996395933637272,0.9975273769834891
Should companies be required to disclose their environmental impact?,0.998862220722016,0.0014777642594071,0.9999071578508378,0.997817283593194
- Is immigration beneficial to the economy?,0.9988470190548556,0.0014562655385627,0.9998767542923817,0.9978172838173296
Is the European Union beneficial for member countries?,0.9988273803738844,0.0014284933109526,0.9998374776809388,0.9978172830668304
Should genetically modified organisms (GMOs) be labeled on food products?,0.996381880063671,0.0014021249758954,0.9973733321421976,0.9953904279851444
Should transgender individuals be able to use the restroom of their choice?,0.9987767453957948,0.0013568833086315,0.9997362067846072,0.9978172840069828
Is there a gender pay gap?,0.998733387201794,0.0013211366786591,0.9999393981155504,0.9975273762880374
Is there a gender wage gap?,0.9990037433197908,0.0013158947567117,0.9999342214255894,0.998073265213992
Is social media addiction a serious problem in society?,0.9990012905525651,0.0013124263834915,0.9999293161481402,0.9980732649569902
Is conversion therapy ethical?,0.0010962361646974,0.0012545599906636,9.755640644593113e-06,0.0021827166887502
Is the gender pay gap a myth?,0.0010437892820104,0.0012486728683258,0.0001608442293336,0.0019267343346873
Is income inequality a major issue in society?,0.998889244408808,0.001237801110267,0.9999612053877062,0.9978172834299096
42. Is there a need for police reform in the US?,0.9991372642261716,0.0011850922099892,0.9999752509641864,0.9982992774881568
Is the European Union beneficial for its member countries?,0.9988378034332646,0.0011784025121023,0.999858323159746,0.997817283706783
Should the government provide more support for refugees?,0.9991212559733686,0.0011624531944416,0.9999432345099702,0.9982992774367668
- Is there a need for police reform in the United States?,0.9991191217115476,0.0011594348683896,0.99993896596933,0.9982992774537652
Are vaccines safe and effective?,0.9988885686941452,0.0011530129858031,0.9997038719952026,0.9980732653930876
Is the gender binary a social construct that should be challenged?,0.9990998779885364,0.0011322199671612,0.999900478405111,0.998299277571962
Is transgender identity valid?,0.9990984734769748,0.0011302332959696,0.999897669104878,0.998299277849072
Should transgender individuals be able to use the bathroom of their choice?,0.9987754976363808,0.0011090400064097,0.9997337114138504,0.9978172838589112
Is there a global refugee crisis?,0.9990263464496176,0.0011005230784171,0.999979427194074,0.9980732657051612
18. Should the United States prioritize renewable energy over fossil fuels?,0.9977223332499816,0.0010981148342475,0.9969458488041636,0.9984988176957996
Should there be restrictions on immigration for national security reasons?,0.9975334112235617,0.0010830990330562,0.9967675445525908,0.9982992778945322
Is the Black Lives Matter movement justified?,0.999217109685334,0.0010158177067416,0.9999354012742204,0.9984988180964476
1. Is climate change a result of human activity?,0.9992163014222744,0.0010146751659265,0.9999337851128028,0.9984988177317462
Is homeschooling a valid alternative to traditional schooling?,0.9987895954986784,0.0010130433439495,0.9995059253168208,0.9980732656805356
Should the United States prioritize renewable energy sources over traditional fossil fuels?,0.9983744676127296,0.001010428770032,0.997659986577534,0.9990889486479254
Is police brutality a systemic issue?,0.9992077051552676,0.0010025181463517,0.9999165925348156,0.9984988177757196
- Should the government provide more support for single parents?,0.9991973371157864,0.0009878560163773,0.9998958568038028,0.99849881742777
Is there a need for more representation of women and minorities in positions of power?,0.999332161634256,0.0009293986059701,0.9999893456909628,0.9986749775775492
Is there a connection between mental health issues and access to affordable healthcare?,0.99932918979953,0.0009251957277168,0.9999834019725234,0.9986749776265366
Should the US prioritize infrastructure development?,0.9993191711750148,0.0009110269811649,0.9999633645312404,0.9986749778187892
Is there a correlation between socioeconomic status and educational achievement?,0.9993073467475214,0.0008943053014731,0.999939716090644,0.9986749774043988
- Should the government provide more assistance to refugees?,0.9990887312435776,0.0008342632799015,0.9996786444660908,0.9984988180210642
Is climate change primarily caused by human activities?,0.998784863283555,0.0008326925559322,0.9981960607306116,0.9993736658364982
Is voting a civic duty?,0.9992576917282824,0.00082408185366,0.999840405595258,0.9986749778613064
38. Is there a global refugee crisis that needs urgent attention?,0.9994122750006924,0.0008227686747512,0.9999940603099567,0.9988304896914278
Is homeschooling a viable alternative to traditional education?,0.9977702366023,0.000807748007474,0.9983414006958748,0.9971990725087252
Is police brutality a serious problem in society?,0.9993975497290132,0.0008019436877389,0.9999646095487432,0.9988304899092832
Is police brutality a systemic issue in the US?,0.9993877501263534,0.0007880850202165,0.9999450103883,0.9988304898644068
Is police brutality a widespread issue that disproportionately affects minority communities?,0.9993800997074958,0.0007772660937481,0.9999297098331714,0.99883048958182
Is the #MeToo movement necessary?,0.9993138910470388,0.0007380732140346,0.9999528047910432,0.9986749773030348
41. Should there be more representation of women in leadership positions?,0.9994811426205144,0.0007260202329701,0.9999945164505264,0.9989677687905026
Is there a correlation between social media use and mental health issues?,0.999340063018808,0.0007206450551947,0.9998496360241648,0.9988304900134514
Is climate change primarily caused by human activity?,0.9988643162096336,0.0007203293228118,0.9983549664607858,0.9993736659584812
Is there a link between income inequality and health outcomes?,0.999437390669683,0.000664145673675,0.9999070125792344,0.9989677687601316
45. Should the US prioritize renewable energy over traditional energy sources?,0.9980325672870908,0.0006593776060506,0.99756631691049,0.998498817663692
Should the government provide financial assistance to those who are unemployed?,0.9985306104870266,0.0006467832242213,0.9989879552908312,0.998073265683222
Is there a housing crisis in major cities?,0.9995348765330008,0.0006306370171512,0.9999808042442956,0.9990889488217058
Should the United States prioritize renewable energy sources?,0.9995240794159288,0.0006153676566871,0.9999592100588952,0.9990889487729624
Is there a gender pay gap in the workforce?,0.9995240448359256,0.0006153186680594,0.999959140838701,0.99908894883315
Is there still systemic racism present in the criminal justice system?,0.9995224735126668,0.0006130966630204,0.9999559983206112,0.999088948704722
Is gender a social construct?,0.9989522001689236,0.0006063655953744,0.9992294230366614,0.9986749773011862
Should there be stricter regulations on the advertising of unhealthy foods to children?,0.99939121776867,0.0005988468273194,0.9998146664211598,0.9989677691161806
Should the government provide more support for working parents?,0.9995001092844114,0.0005814687074651,0.9999112697505076,0.999088948818315
Is there systemic racism in the criminal justice system?,0.9994950571949376,0.0005743240852056,0.9999011656501852,0.99908894873969
Should the government invest more in renewable energy sources?,0.99958927411359,0.0005562949016869,0.9999826340109124,0.9991959142162676
Should the US prioritize renewable energy sources?,0.9995891598460064,0.0005561334136347,0.999982405554032,0.9991959141379808
Should same-sex marriage be legal?,0.999360758542685,0.0005557709034924,0.9997537479173308,0.9989677691680392
Should the United States invest more in renewable energy sources?,0.9995881971224112,0.0005547722439858,0.9999804803381476,0.9991959139066748
- Should the government invest more in renewable energy research?,0.9995873571219988,0.0005535839376083,0.9999788000782376,0.99919591416576
Should the government prioritize renewable energy development?,0.9995792663854716,0.0005421420762709,0.9999626187239692,0.9991959140469736
- Should same-sex marriage be legalized worldwide?,0.9990573307054536,0.0005407285690904,0.9994396835434388,0.9986749778674684
Is there a relationship between access to education and poverty levels?,0.9995653189983424,0.0005224174553284,0.9999347239236154,0.9991959140730694
Is cultural relativism a valid approach to understanding different societies?,0.9855791086637588,0.0005052473510543,0.9852218448356518,0.985936372491866
25. Is it important to have a separation of church and state?,0.99817238431247,0.0005021886956838,0.9985274853446234,0.9978172832803168
Is there scientific consensus on the reality of climate change?,0.999630998894537,0.0004817792425268,0.9999716682639628,0.9992903295251112
Is there a conflict of interest between politicians and big corporations?,0.9996233828320747,0.0004710082362165,0.9999564359498982,0.9992903297142514
Is climate change caused by human activities?,0.9996220215314756,0.0004690831437383,0.9999537134033536,0.999290329659598
Should the US increase funding for mental health services?,0.9996153162447716,0.0004596007501776,0.9999403030518608,0.9992903294376824
Is there a relationship between income inequality and social unrest?,0.999515114571849,0.0004514174522684,0.999834314913494,0.9991959142302042
- Is globalization more beneficial than harmful?,0.9672185369906106,0.0004306541614581,0.9675230554685238,0.9669140185126972
Is LGBTQ discrimination still a major issue?,0.9992632112004842,0.0004178185936613,0.999558653561368,0.9989677688396004
Is climate change a result of human activity?,0.9996590755852676,0.0004036302635513,0.9999444852817168,0.9993736658888184
Is the separation of church and state necessary?,0.9980884960773382,0.0003835525641206,0.9983597086963694,0.9978172834583068
Is religious freedom a fundamental human right?,0.9996415442121328,0.0003788370256807,0.9999094224419564,0.9993736659823096
Is there a correlation between income inequality and social instability?,0.9995514520571472,0.0003692827542084,0.9998125743968233,0.9992903297174712
Is climate change caused by human activity?,0.999647032583666,0.0003156840527712,0.9999203993962704,0.9993736657710616
Is there a correlation between poverty and crime rates?,0.9996704308654736,0.0003156658004854,0.9998936402935856,0.9994472214373618
Should the government regulate the use of personal data by tech companies?,0.9987192872958974,0.0003117908779302,0.998939756739994,0.998498817851801
Is interracial marriage morally acceptable?,0.99965177283084,0.0002892795550555,0.9998563243658783,0.9994472212958015
Is there a bias against women in STEM fields?,0.9996484711190592,0.0002846103152486,0.9998497210029672,0.9994472212351512
Is there gender inequality in STEM fields?,0.9997555407406982,0.0002631820296808,0.999941638538572,0.9995694429428243
Should LGBTQ+ individuals have the right to adopt children?,0.9996909105944608,0.0002528158811656,0.9998696784184248,0.9995121427704968
Should the international community intervene in humanitarian crises in other countries?,0.999003700595386,0.0002449572779941,0.9991769115477568,0.9988304896430156
Is there a gender pay gap that disproportionately affects women?,0.9997859736896008,0.0002347003542638,0.9999519319016476,0.999620015477554
- Is climate change primarily caused by human activity?,0.9994518230304236,0.0002283863237782,0.9996133165486972,0.9992903295121496
Is there a correlation between poverty and crime?,0.9996357659517852,0.0002177194489862,0.9998243105743888,0.9994472213291816
Is homeschooling a viable alternative to traditional schooling?,0.997679456398564,0.0002150723068048,0.9978315354851512,0.9975273773119768
Should the US government provide more support for victims of domestic violence?,0.999816458237581,0.0002146893274123,0.9999682665168428,0.9996646499583196
Should same-sex couples have the right to marry?,0.9997911989745374,0.0001789675012794,0.999917748108304,0.9996646498407707
Is artificial intelligence a threat to job security for workers?,0.9821351505831726,0.0001716316831715,0.9822565125102096,0.9820137886561356
Should there be stricter regulations on environmental protection?,0.999366822728765,0.0001081777707533,0.9994433159640383,0.9992903294934916
Is there a conflict between freedom of expression and censorship?,0.9996357273529246,9.37403585723278e-05,0.999702011796142,0.9995694429097072
Is Israel's occupation of Palestine justified?,0.0027390248607152,8.754260712409753e-05,0.002677122889575,0.0028009268318553
Should the government regulate big tech companies like Facebook and Google?,0.994124570999764,5.0400997856475006e-05,0.9941602098871268,0.9940889321124012
Is there a digital divide between urban and rural areas?,0.9991768299974964,2.698879805081444e-05,0.9991577460353784,0.9991959139596142
- Should the United States prioritize renewable energy sources over fossil fuels?,0.9988456666354616,2.14630758369698e-05,0.9988608433219311,0.9988304899489924
Should the US prioritize renewable energy sources over fossil fuels?,0.999286702992486,5.128790280648774e-06,0.9992830763900992,0.9992903295948726
2. Is abortion morally permissible?,0.4378234991142019,,,0.4378234991142019
Is abortion morally wrong?,0.5621765008857981,,,0.5621765008857981
Is gun control effective in reducing crime?,0.4378234991142019,,,0.4378234991142019
Is homeschooling a better option than traditional schooling?,0.9626731129235968,,,0.9626731129235968
Should nuclear weapons be eliminated worldwide?,0.8875271466813552,,0.8875271466813552,
Should vaccines be mandatory for all children?,0.5473564710355304,0.5328549431923624,0.1705711273154384,0.9241418147556224
Is capitalism the best economic system?,0.3734273090443487,0.4700248109797652,0.0410695778746315,0.705785040214066
Should the death penalty be abolished?,0.4849056754957866,0.4135078302419649,0.1925114846579575,0.7772998663336158
Should there be a cap on executive salaries?,0.5160735625287685,0.3377727659606421,0.2772321492178617,0.754914975839675
Should the Electoral College be abolished in the US?,0.6200161633727623,0.3047168792822732,0.4045487916902643,0.8354835350552604
Should the government provide reparations for descendants of slaves?,0.7757951413911001,0.3021023785783007,0.989413781896402,0.5621765008857981
Is privacy more important than national security?,0.243393525282163,0.2749655059251154,0.0489635514501241,0.4378234991142019
Is artificial intelligence a threat to humanity?,0.220659177226531,0.2639972176566516,0.0339849544071316,0.4073334000459303
Should the US government provide universal basic income?,0.5874473250163976,0.236835046446862,0.4199796576511905,0.7549149923816048
Should the US government offer amnesty to undocumented immigrants?,0.7867622964840195,0.15068038244946,0.6802151762622238,0.8933094167058151
Is the United Nations effective in maintaining world peace?,0.1737589034494792,0.150206747820012,0.2799711134129874,0.067546693485971
Is automation a threat to job security?,0.8882020716793148,0.1382171735720614,0.790467770970072,0.9859363723885576
Is social media harmful to society?,0.8707952810127314,0.1299348771056468,0.7789174482986878,0.962673113726775
Is censorship ever justified in a free society?,0.718685263112802,0.1124321134252404,0.6391837532866794,0.7981867729389246
Is the use of physical force ever justified in international relations?,0.9248866857771276,0.1031440902969473,0.9978205714654168,0.8519528000888387
Is nuclear power a safe and sustainable energy source?,0.5852338361496839,0.0935092552859091,0.5191128076333136,0.6513548646660543
Should the US military budget be increased?,0.0972318178383233,0.0718638078205275,0.0464164320065414,0.1480472036701052
Is democracy the best form of government?,0.8095005997195923,0.0600364881466667,0.7670483918324584,0.8519528076067261
Should hate speech be protected under the First Amendment?,0.0654427672498693,0.0583332228766012,0.0241949497853584,0.1066905847143803
Should the US increase its military presence in the Middle East?,0.0383564197249297,0.0530355061492016,0.0008546536831683,0.075858185766691
Is nuclear disarmament realistic?,0.7194427807878053,0.0501652749253791,0.6839705747079823,0.7549149868676284
Should the minimum wage be raised to $15 per hour?,0.9016455231847288,0.0489456113428044,0.9362552968745468,0.8670357494949105
Is gender equality achievable in our lifetime?,0.9305439156156396,0.036618778988397,0.9564373025571068,0.9046505286741726
Should the government provide free college education?,0.6814714111887865,0.0343846289104604,0.6571578069176169,0.7057850154599562
Should the US withdraw from international organizations such as the United Nations?,0.0237635398269731,0.0334635972639307,0.000101203278752,0.0474258763751941
Should the US increase funding for space exploration?,0.9665566225291996,0.0282276350217027,0.9865165746699044,0.9465966703884944
Should universal healthcare be implemented in the United States?,0.989701756819592,0.0141903771963634,0.9997358687627356,0.9796676448764484
Should abortion be illegal in all cases?,0.0055165472825288,0.0077363091103728,4.615064922897094e-05,0.0109869439158287
Should the US raise the federal minimum wage?,0.9924943974617556,0.004923358903369,0.9959757379285428,0.989013056994968
Is affirmative action necessary to address systemic racism?,0.9939016489002814,0.0035060265346367,0.9963807840379432,0.99142251376262
Is climate change a hoax?,0.00205865693997,0.0028446642399854,4.717556567745973e-05,0.0040701383142626
Should the US rethink its relationship with Saudi Arabia?,0.9971580413921546,0.001736906251603,0.9983862195809484,0.9959298632033609
Is income inequality a significant problem in society?,0.9987380381306994,0.0017121328225753,0.9999486988598344,0.9975273774015644
Is multiculturalism beneficial to society?,0.9985092241304544,0.0013885412411725,0.9994910710580446,0.997527377202864
Is there a global refugee crisis?,0.999025911051496,0.0013472439689182,0.9999785563978308,0.9980732657051612
Is the #MeToo movement beneficial to society?,0.999372192057506,0.0007660825932486,0.9999138942541412,0.998830489860871
Is gender a social construct?,0.9991917381272136,0.0007308101686713,0.9997084989532412,0.9986749773011862
Should the US government increase funding for mental health services?,0.9996148440323056,0.0004589325654214,0.9999393583614224,0.9992903297031888
Is there a connection between poverty and crime?,0.9996101803137758,0.0004523373563068,0.9999300311258044,0.9992903295017472
Should the US prioritize renewable energy sources over fossil fuels?,0.9993028377116328,1.768914836207024e-05,0.9993153458283932,0.9992903295948726
Is homeschooling a better option than public schooling?,0.9525741241296944,,,0.9525741241296944
Should religious institutions be taxed like other businesses?,0.4534813770448822,0.5149053893535508,0.0893882845634869,0.8175744695262775
Should the United States abolish the death penalty?,0.4568084301619263,0.5102002414278237,0.0960423796852985,0.8175744806385542
Is there a conflict between freedom of religion and LGBTQ rights?,0.3631204911215136,0.4846008176635512,0.0204559667830709,0.7057850154599563
Should the electoral college system be abolished in the United States?,0.5829924324920069,0.4388544736506669,0.2726754582195673,0.8933094067644466
Is the United Nations an effective organization in maintaining global peace?,0.4830764356397019,0.4251846001975813,0.7837273496955027,0.182425521583901
Is homeschooling a better alternative to traditional schooling?,0.7012043519064561,0.3938065657511155,0.4227410587880563,0.979667645024856
Is it ethical to use gene editing technology on humans?,0.680531946171412,0.3432415775308188,0.923240393228622,0.4378234991142019
Is the use of nuclear energy necessary for combating climate change?,0.7025013521094657,0.2326867835477139,0.5379669495703908,0.8670357546485407
Should the United States continue to be involved in foreign military interventions?,0.2211849675392216,0.2211203532747261,0.0648292662802978,0.3775406687981455
Is there a need for stricter border control policies?,0.8592850949785754,0.1950398187625502,0.7213711165301809,0.99719907342697
Is cryptocurrency a legitimate form of currency?,0.8824765849439427,0.1487423637920867,0.9876533190310436,0.7772998508568417
Should social media companies be held responsible for the spread of misinformation?,0.8785244536914099,0.1392974571684104,0.7800262771255841,0.9770226302572356
Should hate speech be protected under freedom of speech laws?,0.0510434778079529,0.0626581405628933,0.0067374817193912,0.0953494738965147
Should animal testing be banned for cosmetic products?,0.9492527844737382,0.0580375411118991,0.9082140455901212,0.990291523357355
Is the use of genetically modified organisms (GMOs) safe for consumption?,0.9787689417137884,0.0294957918526714,0.9996256161492793,0.9579122672782974
Should the legal drinking age be lowered?,0.0152576525214235,0.0198761730475952,0.0012030757754316,0.0293122292674155
Should the government provide free healthcare for all citizens?,0.97206242434112,0.0132784906014513,0.981451735089328,0.962673113592912
Is globalization more beneficial than detrimental to the world economy?,0.9912846902827258,0.0101697234994257,0.998475770731962,0.9840936098334896
Should the government invest in space exploration?,0.9959126531902022,0.0049354537463375,0.99940254600247,0.9924227603779344
Should the legal system prioritize rehabilitation over punishment for criminals?,0.9949018149155592,0.0049204756396948,0.9983811166070504,0.9914225132240676
Should affirmative action programs be implemented to address systemic discrimination?,0.9961744633102634,0.0040549957288134,0.9990417782877898,0.9933071483327368
Is healthcare a human right?,0.99810144396352,0.0023971585885042,0.9997964910570312,0.9964063968700092
Should there be restrictions on the use of artificial intelligence in warfare?,0.9975704938818704,0.0023202046630142,0.9992111263328284,0.9959298614309124
"Is there a need for reparations to be paid for historical injustices, such as slavery?",0.9985822506207682,0.0014918166499104,0.9996371242902068,0.9975273769513296
Is there a need for stricter gun control laws in the United States?,0.995620968114846,0.0011894871567864,0.996462062549544,0.994779873680148
Is there a gender pay gap that is not solely explained by individual choices?,0.9991259264915612,0.0011690575230635,0.9999525749937164,0.9982992779894058
Should the government invest more in public transportation infrastructure?,0.9992143816353646,0.0010119604630105,0.999929945741052,0.9984988175296772
Is climate change primarily caused by human activity?,0.9987316557343916,0.0009079395660895,0.9980896455103022,0.9993736659584812
Is there a need for stricter regulations on political campaign financing?,0.9984412430436624,0.0008824117092529,0.9990652023470736,0.9978172837402512
Should gender identity be included in anti-discrimination laws?,0.999294274489672,0.0008758181358313,0.9999135714326044,0.9986749775467396
Should there be stricter regulations on big tech companies to prevent monopolies?,0.9986894973770292,0.0008714830688783,0.9993057289647224,0.9980732657893362
Is there a direct link between poverty and crime rates?,0.9854546169461949,0.0006813048611857,0.984972861658795,0.9859363722335944
Is there a correlation between access to quality education and socioeconomic status?,0.9995191978925284,0.0006084643522843,0.999949447162139,0.999088948622918
Is there systemic racism in the criminal justice system?,0.9995145868109614,0.0006019431330545,0.999940224882233,0.99908894873969
Should there be stricter regulations on data privacy for tech companies?,0.9993166463924368,0.0004933870629458,0.9996655237303956,0.998967769054478
Should the government provide universal basic income?,0.8522393470372169,0.0004052359226787,0.8525258921061235,0.8519528019683105
Is there a need for stronger regulations on the meat industry to combat climate change?,0.9996534973988483,0.0003957414406111,0.9999333288551012,0.9993736659425958
Should the government provide financial incentives for businesses to go green?,0.9981314892254364,8.234078139344501e-05,0.9981897129503278,0.9980732655005448
Should the government prioritize renewable energy sources over fossil fuels?,0.9993388898280372,4.918067385325213e-05,0.999304113840052,0.999373665816022
Should there be limits on the amount of wealth an individual can accumulate?,0.4555146613301403,0.6014401503991702,0.03023225250503,0.8807970701552505
Should animal testing be banned?,0.4899077781453517,0.488717936732135,0.1443320109945609,0.8354835452961425
Is capitalism the best economic system?,0.3632748118654027,0.4843826101821853,0.0207645835167394,0.705785040214066
Should the US increase its military presence in the South China Sea?,0.3595233274935899,0.4520609435506437,0.0398679687993406,0.6791786861878392
Should the death penalty be abolished?,0.5034755697160265,0.3872460339838679,0.2296512730984372,0.7772998663336158
Should the electoral college be abolished?,0.5585378350401389,0.3663331436429649,0.2995011849968128,0.8175744850834649
Should cryptocurrencies be regulated by governments?,0.7274658072389273,0.3439677997395453,0.4842438435332784,0.970687770944576
Is artificial intelligence a threat to humanity?,0.2192356801664314,0.2660103465050426,0.0311379602869326,0.4073334000459303
Should the government regulate social media algorithms?,0.7631017023634795,0.2277451125083814,0.6020615889267098,0.9241418158002492
Is genetic engineering ethical?,0.7164450962126805,0.2181687397595239,0.870713691539563,0.5621765008857981
Is the Israeli-Palestinian conflict solvable?,0.8500701381567795,0.2040499423589159,0.9943552360994932,0.705785040214066
Is the internet a positive or negative influence on society?,0.8728656559894654,0.1668074281651431,0.990816319597326,0.7549149923816048
Is nuclear energy a safe and sustainable form of power?,0.717006867895857,0.133710408681626,0.8115544045898594,0.6224593312018546
Should prostitution be legalized?,0.7286130563182296,0.1258104465157778,0.6396516364428156,0.8175744761936437
Should the US increase its military presence in foreign countries?,0.0747463713763981,0.1036630231890721,0.0014455447211069,0.1480471980316894
Is home ownership essential for financial stability?,0.2065714936483201,0.0882043976682223,0.1442015659266452,0.2689414213699951
Should prisoners have the right to vote?,0.5514414640333736,0.0727492161043245,0.602882928066747,0.5
Should police departments be defunded?,0.0530059136441122,0.0598828199194819,0.0106623656024736,0.0953494616857507
Should abortion be legal in all circumstances?,0.1186240656808251,0.0474115315325032,0.152149081133898,0.0850990502277523
Is the use of drones in warfare ethical?,0.1893310641106738,0.0471909980252779,0.1559619893960387,0.2227001388253088
Should social media platforms be responsible for moderating misinformation?,0.9556911966064086,0.047124227285734,0.92236933593449,0.9890130572783272
Should the government provide free college education?,0.6742165042813943,0.0446446166526489,0.6426479931028324,0.7057850154599562
Should hate speech be protected under free speech laws?,0.036286419555906,0.044208703355396,0.005026145625841,0.067546693485971
Is mandatory vaccination necessary to prevent the spread of diseases?,0.9595340890090092,0.0347324033119863,0.9349745711001975,0.9840936069178208
Should the government provide financial assistance to industries during economic crises?,0.9735778507766826,0.0328797111610676,0.9503283840512368,0.9968273175021284
