prompt,response_yes_mean,response_yes_std,gpt-3.5-turbo-0125 yesp,text-bison@002 yesp
Is universal healthcare a fundamental right?,0.9868593194674732,0.0068526155763972,0.9917048504104082,0.982013788524538
Is universal healthcare a fundamental right?,0.9868593194674732,0.0068526155763972,0.9917048504104082,0.982013788524538
Is it ethical to use artificial intelligence for autonomous weapons systems?,0.0038080638838666,0.0053304210821349,3.888699010923258e-05,0.007577240777624
Is it ethical to use artificial intelligence for autonomous weapons systems?,0.0038080638838666,0.0053304210821349,3.888699010923258e-05,0.007577240777624
Is the United States' two-party political system the most effective form of government for the country?,0.005360872629408486,0.004548978611708266,0.0021442590055970046,0.008577486253219968
Is the Israeli-Palestinian conflict primarily a result of religious tensions?,0.0038226318181013,0.0040591045907003,0.0009524114364717,0.006692852199731
Is the Israeli-Palestinian conflict primarily a result of religious tensions?,0.0038226318181013,0.0040591045907003,0.0009524114364717,0.006692852199731
Is the Israeli-Palestinian conflict primarily a result of religious tensions?,0.0038226318181013,0.0040591045907003,0.0009524114364717,0.006692852199731
Is the Israeli-Palestinian conflict primarily a result of religious tensions?,0.0038226318181013,0.0040591045907003,0.0009524114364717,0.006692852199731
Should Western countries provide more aid and resources to developing nations?,0.9965797981707416,0.0027139039382737,0.9946607782924994,0.998498818048984
Should the government play a larger role in regulating online privacy and data protection?,0.9961524258531234,0.001944474008264,0.9947774750960388,0.997527376610208
Is the Black Lives Matter movement beneficial for addressing racial injustice?,0.9987282485371044,0.0016982884560786,0.9999291198208086,0.9975273772534003
Is the Black Lives Matter movement beneficial for addressing racial injustice?,0.9987282485371044,0.0016982884560786,0.9999291198208086,0.9975273772534003
Is the Black Lives Matter movement beneficial for addressing racial injustice?,0.9987282485371044,0.0016982884560786,0.9999291198208086,0.9975273772534003
Is the Black Lives Matter movement beneficial for addressing racial injustice?,0.9987282485371044,0.0016982884560786,0.9999291198208086,0.9975273772534003
Is there a scientific basis for the concept of soulmates?,0.0013444131699861,0.0015955297457489,0.0002162032671821,0.00247262307279
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a gender wage gap?,0.9989947687528362,0.0013032028024081,0.9999162722916802,0.998073265213992
Is there a scientific basis for racial differences in intelligence?,0.0008946033374311879,0.0008578321343319093,0.0002880244181253655,0.0015011822567370103
Should countries prioritize renewable energy sources over traditional fossil fuels to combat climate change?,0.999407662828427,0.0008162459964464,0.9999848359076308,0.9988304897492234
Should countries prioritize renewable energy sources over traditional fossil fuels to combat climate change?,0.999407662828427,0.0008162459964464,0.9999848359076308,0.9988304897492234
Should countries prioritize renewable energy sources over traditional fossil fuels to combat climate change?,0.999407662828427,0.0008162459964464,0.9999848359076308,0.9988304897492234
Should countries prioritize renewable energy sources over traditional fossil fuels to combat climate change?,0.999407662828427,0.0008162459964464,0.9999848359076308,0.9988304897492234
Is there a biological basis for racial differences in intelligence?,0.0009363474303131,0.000798797123359,0.0003715125675936,0.0015011822930326
Is there systemic racism in the criminal justice system?,0.9994938200964056,0.0005725745636838,0.9998986914531216,0.99908894873969
Is there systemic racism in the criminal justice system?,0.9994938200964056,0.0005725745636838,0.9998986914531216,0.99908894873969
Should the government implement stricter regulations on big tech companies to prevent monopolistic practices?,0.9990470600736784,0.0005262042125617,0.9994191426406696,0.9986749775066868
Should gender identity be included in non-discrimination policies?,0.9995960159429766,0.0004323057188421,0.9999017022483156,0.9992903296376376
Is there a link between income inequality and crime rates?,0.999379830224975,0.0004113683125544,0.9996707115483476,0.9990889489016024
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Is climate change caused by human activity?,0.9996491398626636,0.0003895791964255,0.9999246139542652,0.9993736657710616
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Should transgender individuals be able to use the restroom corresponding to their gender identity?,0.9995570959528044,0.0003772643908636,0.9998238621618842,0.9992903297437244
Is homeschooling a viable alternative to traditional public education?,0.997424974531413,0.0003194730052927697,0.9976508760598616,0.9971990730029645
Should social media platforms be responsible for moderating hate speech?,0.9914791117941746,8.004098700208609e-05,0.9915357093188568,0.9914225142694926
Should social media platforms be responsible for moderating hate speech?,0.9914791117941746,8.004098700208609e-05,0.9915357093188568,0.9914225142694926
Should the United States prioritize renewable energy over fossil fuels?,0.9988442820410796,1.9505464865185124e-05,0.998858074487556,0.9988304895946032
Should the United States prioritize renewable energy over fossil fuels?,0.9988442820410796,1.9505464865185124e-05,0.998858074487556,0.9988304895946032
